"iforestRScore.id","iforestRScore.average_depth","iforestRScore.anomaly_score"
1712,13.902,0.390397341682622
1713,12.891,0.418036152191025
1714,13.268,0.407508020571209
1715,13.69,0.396037409110055
1716,13.801,0.393074266239724
1717,14.812,0.367085831738574
1718,14.536,0.374005115725632
1719,13.555,0.399671351802169
1720,13.562,0.399482108114968
1721,13.198,0.409442598459735
1722,12.355,0.433474487184134
1723,13.189,0.409691995301067
1724,11.989,0.444342649944246
1725,13.085,0.412584958111553
1726,12.421,0.431543135536574
1727,13.343,0.405445400783296
1728,13.097,0.412250114878306
1729,13.494,0.401324274519336
1730,12.88,0.418347389268365
1731,13.952,0.389078885655414
1732,12.868,0.418687184910349
1733,12.97,0.415807696660959
1734,13.38,0.404431690628671
1735,14.499,0.374942561510613
1736,13.291,0.406874370762138
1737,13.836,0.39214454720386
1738,13.102,0.412110677081127
1739,13.322,0.406021879688553
1740,14,0.387817357168019
1741,13.082,0.412668711406675
1742,13.256,0.407839012117985
1743,12.553,0.427706209393954
1744,13.388,0.404212843518107
1745,13.839,0.392064959396293
1746,12.792,0.420845642416902
1747,13.836,0.39214454720386
1748,13.74,0.394699905358645
1749,13.17,0.410218998724244
1750,13.122,0.411553397361634
1751,14.516,0.374511551749042
1752,13.299,0.406654201862253
1753,12.898,0.417838212802908
1754,12.853,0.419112317604679
1755,12.321,0.434472796811331
1756,13.627,0.397729118884158
1757,12.527,0.428459259942484
1758,12.787,0.420988035692773
1759,13.134,0.411219391316292
1760,12.201,0.438014655545431
1761,12.893,0.417979588513877
1762,12.838,0.419537881976439
1763,13.461,0.402221326217035
1764,13.4,0.40388479487556
1765,13.446,0.402629739567848
1766,13.428,0.403120383030795
1767,12.796,0.420731762474003
1768,13.76,0.39416616948434
1769,13.027,0.414207205086415
1770,12.32,0.434502193638731
1771,13.771,0.393872922461116
1772,12.62,0.425771750282239
1773,13.826,0.392409956596723
1774,13.085,0.412584958111553
1775,11.697,0.453208515191827
1776,12.465,0.430260350788588
1777,12.494,0.42941696454928
1778,13.538,0.400131316930728
1779,11.61,0.455884103660323
1780,13.744,0.394593100397028
1781,12.73,0.422614728313848
1782,13.324,0.405966941639781
1783,12.865,0.418772176936045
1784,12.589,0.426665708550642
1785,13.107,0.41197128644682
1786,13.754,0.394326214418619
1787,15.042,0.361417648413504
1788,14.297,0.38010209496833
1789,12.968,0.41586396642378
1790,13.919,0.38994856610356
1791,11.304,0.465420900461481
1792,12.741,0.422300316472744
1793,13.401,0.403857469509249
1794,12.891,0.418036152191025
1795,13.43,0.40306583757802
1796,13.703,0.395689222742427
1797,12.95,0.416370737078178
1798,12.736,0.422443201938109
1799,11.931,0.446089765309221
1800,13.184,0.409830614736387
1801,12.67,0.424333827247325
1802,13.612,0.398132970872035
1803,13.158,0.410552192217502
1804,13.655,0.396976357568702
1805,11.837,0.448935897470416
1806,12.772,0.421415504658496
1807,13.341,0.405500268253817
1808,14.405,0.377334761838671
1809,14.09,0.385463005496922
1810,12.552,0.427735148387851
1811,13.136,0.411163750002101
1812,13.172,0.410163492771273
1813,14.365,0.378357343020746
1814,13.924,0.389816671491265
1815,12.448,0.43075551952328
1816,14.73,0.369128086641305
1817,14.694,0.370028271675497
1818,13.513,0.400808698041568
1819,13.046,0.413675078062401
1820,12.544,0.427966730839554
1821,12.762,0.421700725080485
1822,13.874,0.391137627623768
1823,13.945,0.389263201101431
1824,13.305,0.406489153375414
1825,13.199,0.409414897072784
1826,13.618,0.397971380891893
1827,13.275,0.40731506623503
1828,13.405,0.403748186530095
1829,12.952,0.416314398745183
1830,13.172,0.410163492771273
1831,12.907,0.417583857014521
1832,14.408,0.377258179755284
1833,14.553,0.373575183591211
1834,13.793,0.393287082751578
1835,13.457,0.402330195919178
1836,13.598,0.398510269359177
1837,13.371,0.404678035260512
1838,12.878,0.418404002718669
1839,14.743,0.368803558289385
1840,14.237,0.381648262345599
1841,13.895,0.390582281711005
1842,13.539,0.400104245510991
1843,13.537,0.400158390182143
1844,12.708,0.423244254429859
1845,12.434,0.431163733405914
1846,12.66,0.424621022834421
1847,14.011,0.3875288334581
1848,12.469,0.430143923245467
1849,13.65,0.39711067466338
1850,13.641,0.397352559968653
1851,13.535,0.4002125421805
1852,13.382,0.404376967745358
1853,13.953,0.389052562002705
1854,13.005,0.41482420737141
1855,13.363,0.40489713423311
1856,13.606,0.398294626463231
1857,12.247,0.436653543106258
1858,13.057,0.413367317035161
1859,14.281,0.380513792741713
1860,14.381,0.377947978423099
1861,14.315,0.379639467386102
1862,13.447,0.402602499113983
1863,13.36,0.404979326927029
1864,12.962,0.416032821405074
1865,13.598,0.398510269359177
1866,13.424,0.403229496081664
1867,13.102,0.412110677081127
1868,13.573,0.399184906203426
1869,12.677,0.424132905921065
1870,14.099,0.385228357866204
1871,13.548,0.399860685138373
1872,13.991,0.388053581792069
1873,13.181,0.409913808909494
1874,13.775,0.393766341279327
1875,13.308,0.406406654254241
1876,12.394,0.432332191668348
1877,13.149,0.410802264926903
1878,12.469,0.430143923245467
1879,13.446,0.402629739567848
1880,14.68,0.370378936195437
1881,13.589,0.398753007175883
1882,13.635,0.397513898686354
1883,13.569,0.399292954034323
1884,12.501,0.429213636366383
1885,13.281,0.40714974952358
1886,13.536,0.400185465265359
1887,13.203,0.409304110265457
1888,12.633,0.425397422211811
1889,12.802,0.420561000336433
1890,13.961,0.388842036885547
1891,13.821,0.392542728647975
1892,13.735,0.394833452214891
1893,12.903,0.417696884910283
1894,13.383,0.404349609080433
1895,13.196,0.409498006856667
1896,13.92,0.389922183611457
1897,12.654,0.424793433479864
1898,12.601,0.42631943774615
1899,13.204,0.40927641824811
1900,14.218,0.382139191978135
1901,12.78,0.421187467223055
1902,13.743,0.39461979892764
1903,13.97,0.388605332295541
1904,13.801,0.393074266239724
1905,13.332,0.405747263770263
1906,13.656,0.396949499601962
1907,13.852,0.391720265508932
1908,13.466,0.402085280516423
1909,13.443,0.402711471988626
1910,14.005,0.38768618340714
1911,14.566,0.373246745460826
1912,13.273,0.407370186720664
1913,13.389,0.404185495957225
1914,12.96,0.416089121633218
1915,13.242,0.408225508724715
1916,14.45,0.376187661140983
1917,12.663,0.42453484375455
1918,13.624,0.397809856496176
1919,13.111,0.411859807885922
1920,13.933,0.389579373599963
1921,13.359,0.405006728199241
1922,13.442,0.402738719815696
1923,13.571,0.399238926463691
1924,12.905,0.417640367138746
1925,12.403,0.432069012782149
1926,13.388,0.404212843518107
1927,12.963,0.41600467414777
1928,13.544,0.39996891588312
1929,13.693,0.395957031225598
1930,13.457,0.402330195919178
1931,11.917,0.44651251098942
1932,14.07,0.385984956517021
1933,13.412,0.403557012468769
1934,13.453,0.402439095089206
1935,13.423,0.403256778958718
1936,12.711,0.42315835477241
1937,14.489,0.375196328337969
1938,14.002,0.387764882338585
1939,12.75,0.422043244413173
1940,13.85,0.39177327560617
1941,14.398,0.377513513828282
1942,13.333,0.405719812396126
1943,14.909,0.364684577168914
1944,13.594,0.398618134585355
1945,13.792,0.393313692915839
1946,14.872,0.365598660975098
1947,13.436,0.40290224549835
1948,13.457,0.402330195919178
1949,13.546,0.399914796849375
1950,13.313,0.406269192925346
1951,13.362,0.404924529944089
1952,14.137,0.384239197162306
1953,12.445,0.43084296137845
1954,13.582,0.398941905471519
1955,13.121,0.411581243441473
1956,13.555,0.399671351802169
1957,12.732,0.422557545118268
1958,13.825,0.392436507413825
1959,13.652,0.397056942372821
1960,12.546,0.427908823474685
1961,13.39,0.40415815024658
1962,12.389,0.432478471422328
1963,13.854,0.39166726258439
1964,12.839,0.419509497579572
1965,12.845,0.419339231521891
1966,13.519,0.400646022065711
1967,12.582,0.426867829722649
1968,13.763,0.394086171377851
1969,13.359,0.405006728199241
1970,12.696,0.423588027468342
1971,13.495,0.401297122388456
1972,13.069,0.413031838859737
1973,12.881,0.418319085415875
1974,13.571,0.399238926463691
1975,12.461,0.430376809845284
1976,13.582,0.398941905471519
1977,13.925,0.389790297922669
1978,14.709,0.369652928099305
1979,13.566,0.399374009099376
1980,13.367,0.404787569922875
1981,13.154,0.410663316844585
1982,13.339,0.405555143149355
1983,13.866,0.391349395609401
1984,13.567,0.399346988916313
1985,13.371,0.404678035260512
1986,14.14,0.384161213787293
1987,13.712,0.395448349980858
1988,13.538,0.400131316930728
1989,13.363,0.40489713423311
1990,14.418,0.377003018379386
1991,13.155,0.410635532868298
1992,13.383,0.404349609080433
1993,13.844,0.391932348943764
1994,12.777,0.421272966797266
1995,14.073,0.385906618830925
1996,12.924,0.417103829572656
1997,13.649,0.397137543535372
1998,12.542,0.428024646040818
1999,13.697,0.395849886088374
2000,12.985,0.415385916057099
2001,13.019,0.414431463299537
2002,13.024,0.414291287691967
2003,12.846,0.419310860564986
2004,13.475,0.40184051420403
2005,12.992,0.415189231551163
2006,13.792,0.393313692915839
2007,13.117,0.411692646603018
2008,13.716,0.395341342491706
2009,14.428,0.376748029583783
2010,12.991,0.415217323634874
2011,13.199,0.409414897072784
2012,12.94,0.416652543124753
2013,14.963,0.363354609089648
2014,13.105,0.412027037042019
2015,12.782,0.42113047714746
2016,14.673,0.370554393053512
2017,12.283,0.435591275666931
2018,13.753,0.39435289489148
2019,13.149,0.410802264926903
2020,13.328,0.405857087841919
2021,13.672,0.396520019177733
2022,13.935,0.389526660355435
2023,13.277,0.407259953207644
2024,12.923,0.417132051199823
2025,13.618,0.397971380891893
2026,14.549,0.373676299609469
2027,12.248,0.436624000726431
2028,14.059,0.38627233077672
2029,13.055,0.413423256550168
2030,13.785,0.393500014485596
2031,13.67,0.396573678808404
2032,13.674,0.396466366807646
2033,13.381,0.404404328261396
2034,13.609,0.398213790464586
2035,12.956,0.416201744947261
2036,13.924,0.389816671491265
2037,13.306,0.406461651807743
2038,13.343,0.405445400783296
2039,12.512,0.428894315148745
2040,14.394,0.377615695838848
2041,14.51,0.374663616236881
2042,13.152,0.410718890436954
2043,13.558,0.399590236389844
2044,13.008,0.414740016606994
2045,14.17,0.383382249999959
2046,14.86,0.36589561234829
2047,13.56,0.399536168594501
2048,14.176,0.383226646885682
2049,14.01,0.38755505401394
2050,13.317,0.406159257338924
2051,13.624,0.397809856496176
2052,12.601,0.42631943774615
2053,13.358,0.405034131325448
2054,12.879,0.41837569503592
2055,13.835,0.39217108006312
2056,13.767,0.393979532491355
2057,12.242,0.436801284991065
2058,13.063,0.41319954390046
2059,12.568,0.4272723593601
2060,13.63,0.397648397658264
2061,13.511,0.400862938043752
2062,13.847,0.391852804202954
2063,13.076,0.412836269005244
2064,12.728,0.422671919247825
2065,13.543,0.399995978146332
2066,13.216,0.408944260139862
2067,13.107,0.41197128644682
2068,12.521,0.428633229043353
2069,12.092,0.441256862404419
2070,13.738,0.394753318679846
2071,13.532,0.400293783918711
2072,12.947,0.416455258873113
2073,13.785,0.393500014485596
2074,13.558,0.399590236389844
2075,13.519,0.400646022065711
2076,13.838,0.392091486870568
2077,13.481,0.401677419445592
2078,13.324,0.405966941639781
2079,13.496,0.40126997209459
2080,13.025,0.414263258260457
2081,13.2,0.409387197560008
2082,12.819,0.420077550562817
2083,12.586,0.426752320188571
2084,14.604,0.372288350249443
2085,12.802,0.420561000336433
2086,12.713,0.423101098019767
2087,14.375,0.378101438217598
2088,13.307,0.406434152100727
2089,14.088,0.385515168821626
2090,13.543,0.399995978146332
2091,13.599,0.398483307613582
2092,13.536,0.400185465265359
2093,12.862,0.418857186214824
2094,13.361,0.404951927508687
2095,14.635,0.371508324476887
2096,13.82,0.392569288448555
2097,13.253,0.407921802002765
2098,12.713,0.423101098019767
2099,13.287,0.406984499909121
2100,13.47,0.401976477087871
2101,12.685,0.423903398038505
2102,13.251,0.407977004595773
2103,13.585,0.398860938104181
2104,14.463,0.375856926184471
2105,12.792,0.420845642416902
2106,12.458,0.430464174823721
2107,13.366,0.404814958220633
2108,13.18,0.409941544053276
2109,13.942,0.389342220161921
2110,13.54,0.400077175922806
2111,14.48,0.375424865328304
2112,13.093,0.41236169908404
2113,13.358,0.405034131325448
2114,13.184,0.409830614736387
2115,13.585,0.398860938104181
2116,13.9,0.390450172753328
2117,13.47,0.401976477087871
2118,12.368,0.433093387056519
2119,13.381,0.404404328261396
2120,13.348,0.405308264584855
2121,13.708,0.395555386433848
2122,12.715,0.423043849014426
2123,14.605,0.372263162582878
2124,14.682,0.370328820925598
2125,13.348,0.405308264584855
2126,13.044,0.413731059225603
2127,13.435,0.40292950623333
2128,13.21,0.409110305483944
2129,13.135,0.411191569718043
2130,13.13,0.411330696534912
2131,13.783,0.393553265429873
2132,12.687,0.423846040475474
2133,13.87,0.391243497288654
2134,13.377,0.404513788839176
2135,14.083,0.385645608018931
2136,12.552,0.427735148387851
2137,14.587,0.372716801420916
2138,13.177,0.410024760744644
2139,13.677,0.396385901863957
2140,12.834,0.419651438770352
2141,13.137,0.411135932168339
2142,13.879,0.391005330828155
2143,14.101,0.385176233349345
2144,12.11,0.440719802498414
2145,13.062,0.413227501360082
2146,13.792,0.393313692915839
2147,12.331,0.434178937903629
2148,13.02,0.414403424384259
2149,13.778,0.393686424320084
2150,12.929,0.416962750074819
2151,13.023,0.414319319019974
2152,14.438,0.376493213251748
2153,13.035,0.413983068224471
2154,13.3,0.406626689128006
2155,14.353,0.378664657419184
2156,12.712,0.42312972542761
2157,13.132,0.411275040160223
2158,12.973,0.415723306292196
2159,13.328,0.405857087841919
2160,14.311,0.379742224830926
2161,12.232,0.437096918743154
2162,13.546,0.399914796849375
2163,14.75,0.368628930448514
2164,13.035,0.413983068224471
2165,12.712,0.42312972542761
2166,13.315,0.40621422141309
2167,14.405,0.377334761838671
2168,13.236,0.408391262231162
2169,14.385,0.377845706497567
2170,13.207,0.409193353436806
2171,12.152,0.439469203366086
2172,12.187,0.438429748690119
2173,12.904,0.417668625068535
2174,13.671,0.396546848085434
2175,13.205,0.409248728104304
2176,12.612,0.426002269719718
2177,13.237,0.408363631973771
2178,14.593,0.37256552708559
2179,13.235,0.408418894358042
2180,13.248,0.408059822492541
2181,12.878,0.418404002718669
2182,13.368,0.40476018347811
2183,12.671,0.424305118374362
2184,13.326,0.405912011024572
2185,13.585,0.398860938104181
2186,13.265,0.40759074326587
2187,13.598,0.398510269359177
2188,13.845,0.391905832236178
2189,14.268,0.380848625503669
2190,12.579,0.426954482390465
2191,13.221,0.408805940501505
2192,12.31,0.43479627133083
2193,13.195,0.409525713866902
2194,12.757,0.421843407673885
2195,12.967,0.41589210416067
2196,12.095,0.441167306993019
2197,13.328,0.405857087841919
2198,14.929,0.364191429744762
2199,14.436,0.37654416272667
2200,13.582,0.398941905471519
2201,11.956,0.445335857566611
2202,12.745,0.422186042898114
2203,15.999,0.33875763284105
2204,12.401,0.432127483130501
2205,13.525,0.400483412115052
2206,12.693,0.423674014347838
2207,13.716,0.395341342491706
2208,12.325,0.434355229389204
2209,13.411,0.403584317505882
2210,13.136,0.411163750002101
2211,12.556,0.427619404159172
2212,12.821,0.420020710667935
2213,13.319,0.406104300701843
2214,13.983,0.388263680027396
2215,12.521,0.428633229043353
2216,13.145,0.41091345724145
2217,13.652,0.397056942372821
2218,13.553,0.39972543789137
2219,12.313,0.434708027130521
2220,13.497,0.401242823637613
2221,14.077,0.38580219331409
2222,13.442,0.402738719815696
2223,13.421,0.403311350250905
2224,13.92,0.389922183611457
2225,13.253,0.407921802002765
2226,14.372,0.378178191479487
2227,13.444,0.402684226005045
2228,14.499,0.374942561510613
2229,13.135,0.411191569718043
2230,13.688,0.396091003430838
2231,12.24,0.436860395740827
2232,12.741,0.422300316472744
2233,13.684,0.396198213831566
2234,13.27,0.407452881435538
2235,13.336,0.405637469416769
2236,13.333,0.405719812396126
2237,12.76,0.421757792325685
2238,12.604,0.426232913964
2239,14.083,0.385645608018931
2240,13.143,0.41096906468442
2241,13.071,0.412975952306714
2242,13.11,0.411887674697778
2243,13.003,0.414880344042156
2244,12.543,0.42799568746057
2245,13.485,0.401568726383386
2246,12.93,0.416934539901946
2247,13.207,0.409193353436806
2248,13.282,0.407122203262393
2249,12.827,0.419850237124518
2250,13.02,0.414403424384259
2251,13.409,0.403638933122684
2252,13.039,0.413871045279669
2253,13.806,0.392941314403365
2254,12.422,0.43151393890821
2255,13.606,0.398294626463231
2256,14.644,0.371282171650579
2257,13.453,0.402439095089206
2258,12.67,0.424333827247325
2259,12.906,0.417612111120784
2260,13.053,0.413479203635269
2261,14.525,0.374283570731302
2262,13.039,0.413871045279669
2263,13.685,0.396171408511182
2264,12.933,0.416849920834394
2265,13.433,0.402984033236873
2266,12.605,0.426204076605783
2267,13.35,0.405253423093985
2268,12.919,0.417244956804793
2269,12.91,0.41749910616463
2270,12.677,0.424132905921065
2271,13.134,0.411219391316292
2272,13.559,0.399563201577634
2273,13.613,0.398106034653074
2274,12.695,0.423616687822278
2275,13.232,0.408501801956877
2276,12.683,0.423960763363529
2277,13.805,0.392967901172623
2278,13.619,0.397944455605519
2279,13.25,0.408004608693602
2280,13.501,0.401134248176115
2281,12.661,0.424592294530856
2282,12.078,0.441675028089771
2283,12.486,0.42964945756237
2284,12.536,0.428198438673592
2285,13.365,0.404842348371507
2286,13.183,0.409858344251176
2287,13.767,0.393979532491355
2288,12.629,0.425512565014119
2289,12.569,0.427243451676814
2290,13.431,0.40303856761936
2291,12.453,0.430609822533523
2292,13.423,0.403256778958718
2293,14.064,0.386141679599266
2294,13.197,0.409470301720987
2295,13.547,0.399887740078593
2296,13.526,0.400456316873843
2297,13.101,0.412138560867023
2298,13.739,0.394726611115777
2299,12.384,0.432624800670115
2300,13.021,0.414375387365992
2301,12.993,0.41516114136806
2302,14.648,0.371181703478295
2303,11.798,0.450122062813729
2304,12.708,0.423244254429859
2305,12.399,0.432185961391436
2306,12.739,0.422357464858495
2307,14.827,0.366713472869263
2308,15.079,0.36051401813542
2309,13.296,0.40673675123472
2310,12.42,0.431572334140408
2311,12.568,0.4272723593601
2312,12.947,0.416455258873113
2313,13.67,0.396573678808404
2314,13.57,0.399265939335149
2315,12.771,0.421444018017548
2316,13.467,0.402058076898664
2317,14.749,0.368653872219604
2318,13.309,0.406379158268158
2319,15.291,0.355379848170549
2320,14.027,0.387109545745277
2321,13.183,0.409858344251176
2322,13.409,0.403638933122684
2323,12.927,0.417019176146871
2324,13.468,0.402030875121402
2325,12.385,0.432595530860249
2326,12.599,0.426377130025154
2327,14.558,0.373448827045026
2328,13.166,0.410330033165467
2329,12.839,0.419509497579572
2330,12.439,0.431017898343558
2331,13.437,0.402874986607732
2332,13.375,0.404568530237997
2333,13.454,0.402411867533649
2334,12.781,0.42115897122129
2335,13.817,0.392648978633146
2336,14.313,0.3796908426323
2337,14.674,0.370529322700141
2338,12.119,0.440451517718833
2339,13.116,0.411720502104588
2340,12.821,0.420020710667935
2341,12.691,0.42373134863119
2342,12.966,0.415920243801386
2343,12.8,0.420617913346775
2344,13.568,0.399319970561337
2345,13.762,0.39411283560918
2346,12.875,0.418488937259376
2347,13.311,0.4063241718767
2348,13.496,0.40126997209459
2349,13.684,0.396198213831566
2350,12.666,0.424448682165178
2351,12.521,0.428633229043353
2352,13.512,0.400835817125209
2353,13.198,0.409442598459735
2354,12.462,0.430347692126246
2355,13.335,0.405664915219505
2356,14.104,0.385098059797888
2357,14.551,0.373625738179655
2358,12.272,0.435915582918452
2359,13.408,0.403666243702623
2360,12.307,0.434884533444402
2361,13.383,0.404349609080433
2362,13.258,0.407783828196477
2363,15.125,0.359393735723935
2364,13.653,0.397030078954008
2365,13.642,0.397325676549436
2366,12.763,0.421672194353573
2367,14.886,0.365252522287357
2368,13.33,0.405802172090818
2369,13.545,0.399941855450843
2370,12.896,0.417894757348189
2371,13.303,0.406544162093225
2372,13.405,0.403748186530095
2373,13.663,0.396761544707026
2374,12.683,0.423960763363529
2375,14.667,0.370704850799696
2376,14.034,0.38692625005131
2377,13.45,0.402520788809826
2378,12.797,0.420703297303552
2379,12.265,0.43612208596463
2380,13.371,0.404678035260512
2381,13.344,0.405417969832104
2382,13.517,0.40070024005354
2383,12.367,0.433122690551791
2384,12.963,0.41600467414777
2385,13.072,0.41294801186598
2386,13.118,0.411664792986049
2387,14.11,0.38494176028896
2388,13.409,0.403638933122684
2389,12.675,0.424190302304567
2390,12.663,0.42453484375455
2391,13.464,0.402139693273931
2392,13.768,0.393952877278826
2393,14.091,0.385436926481424
2394,14.411,0.377181613214636
2395,12.888,0.41812101205937
2396,13.366,0.404814958220633
2397,13.507,0.400971440069429
2398,13.117,0.411692646603018
2399,13.319,0.406104300701843
2400,13.127,0.411414195219346
2401,13.028,0.414179181343627
2402,13.827,0.392383407575952
2403,13.18,0.409941544053276
2404,12.602,0.426290594534051
2405,12.754,0.4219290404017
2406,13.583,0.398914914523006
2407,13.078,0.412780408914406
2408,13.134,0.411219391316292
2409,13.423,0.403256778958718
2410,12.836,0.419594656531847
2411,13.025,0.414263258260457
2412,12.591,0.426607977224626
2413,12.645,0.425052180715562
2414,12.729,0.422643322813471
2415,12.558,0.427561543790416
2416,14.215,0.382216764889833
2417,12.984,0.415414021448663
2418,13.433,0.402984033236873
2419,13.185,0.409802887097676
2420,14.194,0.382760216367563
2421,13.486,0.401541557713788
2422,12.306,0.434913958130279
2423,13.532,0.400293783918711
2424,13.243,0.408197889681599
2425,13.423,0.403256778958718
2426,13.269,0.407480450070714
2427,13.88,0.39097887683922
2428,13.377,0.404513788839176
2429,13.933,0.389579373599963
2430,14.227,0.381906567693253
2431,12.958,0.41614542948027
2432,14.203,0.382527214038876
2433,14.431,0.376671566580807
2434,13.421,0.403311350250905
2435,13.727,0.395047221177351
2436,12.543,0.42799568746057
2437,12.983,0.415442128741864
2438,14.418,0.377003018379386
2439,13.977,0.388421328349255
2440,13.095,0.412305903206356
2441,12.743,0.422243175819632
2442,13.238,0.408336003585741
2443,13.381,0.404404328261396
2444,13.231,0.408529441562976
2445,13.651,0.397083807609237
2446,12.904,0.417668625068535
2447,14.829,0.3666638535663
2448,13.238,0.408336003585741
2449,14.559,0.37342356086485
2450,13.407,0.403693556130422
2451,13.361,0.404951927508687
2452,13.737,0.394780028050973
2453,13.144,0.410941260022354
2454,13.409,0.403638933122684
2455,11.972,0.444854025411075
2456,13.158,0.410552192217502
2457,13.476,0.401813327146263
2458,12.446,0.430813812121306
2459,13.108,0.411943413978099
2460,13.494,0.401324274519336
2461,12.985,0.415385916057099
2462,13.856,0.391614266831573
2463,14.57,0.373145745679014
2464,12.948,0.416427083035237
2465,12.955,0.416229905538555
2466,13.412,0.403557012468769
2467,13.333,0.405719812396126
2468,13.788,0.393420151578783
2469,13.805,0.392967901172623
2470,13.038,0.413899048173689
2471,13.593,0.398645105453466
2472,13.485,0.401568726383386
2473,13.329,0.405829629037488
2474,13.181,0.409913808909494
2475,13.369,0.404732798886211
2476,12.145,0.439677389842443
2477,13.076,0.412836269005244
2478,13.656,0.396949499601962
2479,12.806,0.42044719741708
2480,12.93,0.416934539901946
2481,13.896,0.390555856344025
2482,12.503,0.429155560285098
2483,14.042,0.386716875529512
2484,12.285,0.435532336639395
2485,13.255,0.407866606879116
2486,13.329,0.405829629037488
2487,12.767,0.421558090747463
2488,12.68,0.424046825907101
2489,12.706,0.423301530555345
2490,12.615,0.425915810308494
2491,13.448,0.402575260503108
2492,13.651,0.397083807609237
2493,14.43,0.376697052524025
2494,13.075,0.412864201885354
2495,12.572,0.427156740361155
2496,14.573,0.373070013778588
2497,13.087,0.412529132025114
2498,14.14,0.384161213787293
2499,13.377,0.404513788839176
2500,12.862,0.418857186214824
2501,12.559,0.42753261654197
2502,13.666,0.396681019855423
2503,13.228,0.408612371602505
2504,12.812,0.420276550775752
2505,13.267,0.407535592937149
2506,14.425,0.37682450810848
2507,12.938,0.416708927217613
2508,13.134,0.411219391316292
2509,12.806,0.42044719741708
2510,13.432,0.403011299505687
2511,12.887,0.418149302510035
2512,12.315,0.434649207613665
2513,14.038,0.386821548624418
2514,12.642,0.425138464813016
2515,13.36,0.404979326927029
2516,13.334,0.405692362879249
2517,12.849,0.419225759210601
2518,13.061,0.413255460711331
2519,12.989,0.415273513504633
2520,13.541,0.40005010816605
2521,13.795,0.393233867823973
2522,13.335,0.405664915219505
2523,13.213,0.409027274386103
2524,12.845,0.419339231521891
2525,13.167,0.410302271737934
2526,12.917,0.417301421066869
2527,12.366,0.433151996029765
2528,12.63,0.425483776392075
2529,13.04,0.413843044280222
2530,12.626,0.425598942567967
2531,14.509,0.374688966320339
2532,12.665,0.424477400751799
2533,11.922,0.446361484419146
2534,12.944,0.416539797825675
2535,13.394,0.404048785903853
2536,12.71,0.423186986054297
2537,13.688,0.396091003430838
2538,13.764,0.394059508950525
2539,12.977,0.415610812442645
2540,12.468,0.430173027177316
2541,13.284,0.407067116330929
2542,12.79,0.420902593946836
2543,13.939,0.389421255263002
2544,13.733,0.39488688360851
2545,12.835,0.419623046690648
2546,12.93,0.416934539901946
2547,13.705,0.395635682785826
2548,14.316,0.379613782369869
2549,14.385,0.377845706497567
2550,13.696,0.395876669654256
2551,13.458,0.402302975731339
2552,13.49,0.401432901415479
2553,14.299,0.38005066407636
2554,12.665,0.424477400751799
2555,12.841,0.41945273454686
2556,12.973,0.415723306292196
2557,13.842,0.391985387741491
2558,12.723,0.422814930445124
2559,13.726,0.39507395043419
2560,13.406,0.403720870406204
2561,13.263,0.407645901057887
2562,12.576,0.427041152648467
2563,13.672,0.396520019177733
2564,14.281,0.380513792741713
2565,13.087,0.412529132025114
2566,13.367,0.404787569922875
2567,12.912,0.417442615154159
2568,12.967,0.41589210416067
2569,12.444,0.430872112607859
2570,13.688,0.396091003430838
2571,13.11,0.411887674697778
2572,12.456,0.430522427995114
2573,14.494,0.375069423462398
2574,13.205,0.409248728104304
2575,13.767,0.393979532491355
2576,13.445,0.402656981864827
2577,13.328,0.405857087841919
2578,12.272,0.435915582918452
2579,13.487,0.401514390882322
2580,13.677,0.396385901863957
2581,13.965,0.38873681705078
2582,12.371,0.43300548846557
2583,13.049,0.41359112051985
2584,14.468,0.375729797870979
2585,12.95,0.416370737078178
2586,13.254,0.407894203507334
2587,12.742,0.422271745179673
2588,13.125,0.41146987042539
2589,12.637,0.425282310566903
2590,13.528,0.400402131890796
2591,13.397,0.40396678206815
2592,13.707,0.395582150073614
2593,12.902,0.417725146664117
2594,12.459,0.430435051193888
2595,14.696,0.369978203853408
2596,13.505,0.401025702094908
2597,12.746,0.422157479336375
2598,12.305,0.434943384807058
2599,13.115,0.411748359490887
2600,14.654,0.371031052192212
2601,14.053,0.386429170542734
2602,13.039,0.413871045279669
2603,13.755,0.39429953575086
2604,12.844,0.419367604398401
2605,14.29,0.380282157906077
2606,12.089,0.441346435995251
2607,12.197,0.438133213468582
2608,13.194,0.409553422751819
2609,13.508,0.400944311810036
2610,13.562,0.399482108114968
2611,13.045,0.4137030676971
2612,12.685,0.423903398038505
2613,13.731,0.394940322232807
2614,13.709,0.395528624604812
2615,13.252,0.407949402365536
2616,12.997,0.41504879963915
2617,14.671,0.370604538849217
2618,13.063,0.41319954390046
2619,14.094,0.385358700020919
2620,14.429,0.376722540191644
2621,12.864,0.418800511445123
2622,12.67,0.424333827247325
2623,12.318,0.434560993260714
2624,14.624,0.37178492056675
2625,13.257,0.407811419223814
2626,13.364,0.404869740375625
2627,12.886,0.418177594874858
2628,13.157,0.410579970554884
2629,13.527,0.400429223465799
2630,12.793,0.420817169541752
2631,14.353,0.378664657419184
2632,13.048,0.413619104473904
2633,13.173,0.410135742611253
2634,12.789,0.42093107260188
2635,13.431,0.40303856761936
2636,12.842,0.419424355910756
2637,11.808,0.449817619408568
2638,12.988,0.415301611290938
2639,13.089,0.412473313492397
2640,13.249,0.408032214659149
2641,13.521,0.400591811414016
2642,12.814,0.42021968395453
